Time,Latitude,Longitude,Depth,Altitude,Chlorophyll,cDOM,DissolvedOxygen
1569500102.94,63.59375709,10.50434311,15.433759,-1,0.6643000245,4.9279999733,234.829
1569500104.04,63.59374173,10.50434325,16.161577,-1,0.5839999914,4.3903999329,231.76
1569500105.19,63.5937257,10.50434359,16.869568,-1,0.5694000125,4.4800000191,230.733
1569500106.29,63.59371032,10.5043438,17.588188,-1,0.540199995,4.4800000191,229.849
1569500107.44,63.59369424,10.50434407,18.354614,-1,0.5475000143,4.2112002373,229.031
1569500108.54,63.59367886,10.50434429,19.059952,-1,0.5182999969,5.1072001457,228.265
1569500109.69,63.59366275,10.50434443,19.768366,-1,0.5328999758,4.3007998466,227.66
1569500110.79,63.59364738,10.50434456,20.467003,-1,0.5037000179,4.3903999329,227.348
1569500111.94,63.5936313,10.50434457,21.247498,-1,0.4817999899,3.9423999786,226.454
1569500113.04,63.59361592,10.50434466,21.951376,-1,0.5037000179,4.2112002373,225.875
1569500114.19,63.59359986,10.50434476,22.660961,-1,0.4598999918,4.2112002373,225.228
1569500115.29,63.59358447,10.50434467,23.354177,-1,0.4526000023,4.3007998466,224.606
1569500116.44,63.59356842,10.50434451,24.13146,-1,0.4307000041,4.0320000648,224.199
1569500117.54,63.59355304,10.50434431,24.829147,-1,0.3795999885,4.2112002373,223.444
1569500118.69,63.59353694,10.50434387,25.512735,-1,0.4014999866,4.1216001511,222.752
1569500119.79,63.59352154,10.50434339,26.199846,-1,0.372299999,3.8527998924,222.527
1569500120.94,63.59350544,10.50434306,26.944822,-1,0.372299999,3.4047999382,221.9175
1569500122.04,63.59349005,10.50434285,27.626415,-1,0.372299999,3.4944000244,221.496
1569500123.19,63.59347395,10.50434278,28.29665,-1,0.3504000008,3.4944000244,220.984
1569500124.29,63.59345858,10.50434263,28.966066,-1,0.3138999939,3.9423999786,220.561
1569500125.44,63.59344249,10.50434222,29.67347,-1,0.2992999852,3.5840001106,220.339
1569500126.54,63.59342708,10.5043418,30.301497,-1,0.277399987,3.3152000904,219.572
1569500127.69,63.59341099,10.50434173,30.950619,-1,0.240899995,3.4047999382,219.086
1569500128.79,63.59339562,10.50434186,31.607641,-1,0.2336000055,2.8671998978,218.505
1569500129.94,63.5933796,10.50434205,32.348408,-1,0.2336000055,3.135999918,217.746
1569500131.04,63.5933643,10.50434223,33.057663,-1,0.1970999986,3.135999918,217.138
1569500132.19,63.59334831,10.50434217,33.75639,-1,0.2117000073,2.598400116,216.942
1569500133.29,63.59333299,10.50434172,34.481022,-1,0.2263000011,3.3152000904,216.722
1569500134.44,63.59331697,10.50434102,35.25259,-1,0.1897999942,3.135999918,216.578
1569500135.54,63.59330164,10.50434033,35.968075,-1,0.1970999986,2.956799984,216.424
1569500136.69,63.59328558,10.5043396,36.681194,-1,0.1897999942,2.8671998978,216.162
1569500137.79,63.5932702,10.50433911,37.396931,-1,0.1825000048,3.0464000702,215.99
1569500138.94,63.59325413,10.50433895,38.14529,-1,0.1897999942,2.77760005,216.124
1569500140.04,63.59323875,10.50433884,38.850552,-1,0.1606000066,2.956799984,215.898
1569500141.19,63.59322268,10.50433871,39.538269,-1,0.1606000066,3.0464000702,215.635
1569500142.29,63.59320731,10.50433871,40.212204,-1,0.1533000022,2.598400116,215.435
1569500143.44,63.59319127,10.50433878,40.970989,-1,0.1752000004,2.8671998978,215.256
1569500144.54,63.59317593,10.50433896,41.664349,-1,0.1752000004,2.956799984,215.236
1569500145.69,63.59315991,10.50433903,42.356388,-1,0.1533000022,2.956799984,215.081
1569500146.79,63.59314455,10.50433896,43.04174,-1,0.167899996,2.956799984,215.049
1569500147.94,63.59312848,10.50433875,43.797222,-1,0.1752000004,3.135999918,214.939
1569500149.04,63.59311313,10.50433844,44.484772,-1,0.167899996,3.135999918,214.839
1569500150.19,63.59309708,10.50433802,45.170933,-1,0.1752000004,2.8671998978,214.919
1569500151.29,63.59308171,10.50433767,45.852905,-1,0.1897999942,3.4047999382,215.005
1569500152.44,63.59306566,10.50433722,46.602352,-1,0.1752000004,2.956799984,214.923
1569500153.54,63.59305032,10.50433687,47.302792,-1,0.1606000066,3.2256000042,215.046
1569500154.69,63.59303426,10.50433671,47.974224,-1,0.1825000048,2.956799984,215.058
1569500155.79,63.59301895,10.5043367,48.669308,-1,0.1752000004,2.77760005,215.14
1569500156.94,63.59300294,10.50433687,49.434082,-1,0.167899996,3.0464000702,214.789
1569500158.04,63.59298761,10.504337,50.124798,-1,0.1459999979,2.956799984,214.37
1569500159.19,63.59297158,10.50433705,50.80909,-1,0.1386999935,2.6879999638,214.269
1569500160.29,63.59295637,10.50433686,51.501991,-1,0.1606000066,3.135999918,214.252
1569500161.39,63.59294119,10.5043365,52.179577,-1,0.1459999979,2.598400116,214.013
1569500162.54,63.59292536,10.50433626,52.941833,-1,0.1386999935,2.598400116,214.218
1569500163.64,63.59291024,10.5043361,53.635098,-1,0.131400004,2.598400116,214.177
1569500164.79,63.59289446,10.504336,54.315166,-1,0.131400004,2.598400116,214.266
1569500165.89,63.59287934,10.50433571,54.987103,-1,0.1459999979,2.77760005,214.165
1569500167.04,63.59286357,10.50433528,55.712986,-1,0.1459999979,3.2256000042,214.113
1569500168.14,63.59284849,10.50433483,56.383778,-1,0.1386999935,2.8671998978,214.213
1569500169.29,63.59283276,10.50433451,57.035416,-1,0.1533000022,3.0464000702,214.13
1569500170.39,63.59281776,10.50433438,57.694172,-1,0.1459999979,2.598400116,213.629
1569500171.54,63.59280212,10.50433403,58.414127,-1,0.1386999935,3.0464000702,213.501
1569500172.64,63.59278716,10.5043336,59.084644,-1,0.1459999979,2.8671998978,215.407
1569500173.79,63.59277154,10.50433355,59.723804,-1,0.1459999979,3.2256000042,215.483
1569500174.89,63.59275667,10.50433369,60.382317,-1,0.1459999979,2.6879999638,214.9475
1569500176.04,63.59274109,10.50433392,61.081734,-1,0.1606000066,2.8671998978,215.36
1569500177.14,63.59272617,10.50433402,61.714985,-1,0.1240999997,2.77760005,215.361
1569500178.29,63.59271062,10.50433396,62.352646,-1,0.1459999979,3.0464000702,215.162
1569500179.39,63.59269582,10.50433385,63.012161,-1,0.1386999935,2.3296000957,214.841
1569500180.54,63.59268033,10.50433341,63.697662,-1,0.1459999979,2.4191999435,214.614
1569500181.64,63.59266552,10.50433275,64.351715,-1,0.1386999935,2.77760005,214.596
1569500182.79,63.59265008,10.50433235,64.97966,-1,0.1606000066,2.956799984,214.373
1569500183.89,63.59263537,10.50433234,65.63929,-1,0.1459999979,2.598400116,214.2285
1569500185.04,63.59262002,10.50433244,66.348885,-1,0.1606000066,3.0464000702,214.408
1569500186.14,63.59260536,10.50433275,67.005531,-1,0.131400004,2.8671998978,214.385
1569500187.29,63.59259,10.50433325,67.664772,-1,0.1240999997,3.0464000702,214.349
1569500188.39,63.59257529,10.50433374,68.312569,-1,0.131400004,2.6879999638,214.183
1569500189.54,63.59255995,10.50433392,69.01133,-1,0.131400004,2.956799984,214.108
1569500190.64,63.59254529,10.50433388,69.656242,-1,0.1168000028,2.6879999638,213.997
1569500191.79,63.59252998,10.50433348,70.306198,-1,0.131400004,2.6879999638,213.676
1569500192.89,63.59251536,10.50433284,70.943321,-1,0.131400004,3.0464000702,213.843
1569500194.04,63.59250005,10.50433186,71.65403,-1,0.1386999935,2.6879999638,213.628
1569500195.14,63.5924854,10.5043312,72.289711,-1,0.131400004,3.2256000042,213.4
1569500196.29,63.59247015,10.50433066,72.922829,-1,0.1386999935,2.77760005,213.409
1569500197.393,63.59245557,10.50433,73.558556,-1,0.1386999935,2.598400116,213.29
1569500198.54,63.59244038,10.50432953,74.257782,-1,0.1533000022,2.598400116,213.418
1569500199.64,63.59242582,10.50432914,74.912186,-1,0.131400004,2.77760005,213.417
1569500200.79,63.59241057,10.50432871,75.550568,-1,0.1386999935,2.77760005,213.192
1569500201.89,63.59239604,10.50432857,76.217537,-1,0.1240999997,2.2400000095,213.495
1569500203.04,63.59238088,10.50432848,76.93866,-1,0.131400004,2.2400000095,214.247
1569500204.14,63.59236638,10.5043284,77.591614,-1,0.1386999935,3.2256000042,213.841
1569500205.29,63.5923512,10.50432842,78.232216,-1,0.1386999935,2.598400116,213.55
1569500206.39,63.59233671,10.50432854,78.876678,-1,0.1386999935,2.956799984,213.377
1569500207.54,63.59232152,10.50432854,79.56086,-1,0.1094999984,2.8671998978,213.486
1569500208.64,63.592307,10.50432861,80.178459,-1,0.1168000028,2.8671998978,213.277
1569500209.79,63.59229185,10.5043288,80.824928,-1,0.131400004,2.956799984,212.892
1569500210.89,63.59227736,10.50432899,81.462631,-1,0.131400004,2.77760005,212.899
1569500212.04,63.59226221,10.50432903,82.147072,-1,0.131400004,2.8671998978,212.877
1569500213.14,63.59224776,10.50432891,82.785614,-1,0.131400004,2.598400116,212.794
1569500214.29,63.59223268,10.50432892,83.401268,-1,0.131400004,2.598400116,212.999
1569500215.39,63.59221827,10.50432905,84.023384,-1,0.1168000028,2.6879999638,212.907
1569500216.54,63.59220322,10.5043296,84.705193,-1,0.1168000028,2.598400116,212.451
1569500217.64,63.59218878,10.50433007,85.328712,-1,0.1168000028,3.0464000702,213.788
1569500218.79,63.59217367,10.50433005,85.933617,-1,0.1094999984,2.598400116,213.667
1569500219.89,63.59215921,10.50432972,86.539627,-1,0.1240999997,2.77760005,214.4695
1569500220.99,63.59214478,10.50432897,87.157013,-1,0.1240999997,2.4191999435,213.966
1569500222.14,63.5921297,10.50432816,87.84359,-1,0.1094999984,2.4191999435,213.789
1569500223.24,63.59211523,10.50432775,88.461105,-1,0.1240999997,2.2400000095,214.227
1569500224.39,63.59210017,10.5043274,89.077881,-1,0.1022000015,2.3296000957,213.524
1569500225.49,63.59208582,10.50432712,89.7033,-1,0.1168000028,2.8671998978,213.766
1569500226.64,63.59207084,10.50432715,90.384933,-1,0.1022000015,2.8671998978,213.694
1569500227.74,63.59205653,10.50432712,91.00209,-1,0.1168000028,2.77760005,213.717
1569500228.89,63.59204157,10.50432704,91.632774,-1,0.1240999997,2.4191999435,213.295
1569500229.99,63.59202723,10.50432722,92.242867,-1,0.1168000028,3.0464000702,213.884
1569500231.14,63.5920122,10.50432718,92.904984,-1,0.1094999984,2.77760005,213.934
1569500232.24,63.59199781,10.50432652,93.508125,-1,0.1022000015,2.3296000957,214.401
1569500233.39,63.59198276,10.50432567,94.08905,-1,0.0948999971,2.598400116,214.346
1569500234.49,63.59196838,10.50432522,94.682098,-1,0.0876000002,2.2400000095,214.301
1569500235.64,63.59195336,10.50432524,95.320648,-1,0.0803000033,2.598400116,215.904
1569500236.74,63.59193896,10.50432566,95.913528,-1,0.1022000015,2.8671998978,216.183
1569500237.89,63.59192394,10.50432601,96.501701,-1,0.1094999984,2.2400000095,216.02
1569500238.99,63.59190953,10.50432605,97.074585,-1,0.0876000002,2.3296000957,215.864
1569500240.14,63.59189343,10.50432539,97.306046,-1,0.1022000015,2.5088000298,215.796
1569500241.24,63.59187813,10.50432474,97.138931,-1,0.1022000015,2.6879999638,215.7
1569500242.39,63.59186254,10.50432417,96.749039,-1,0.0948999971,2.598400116,215.556
1569500243.49,63.59184786,10.50432377,96.252151,-1,0.1094999984,2.3296000957,215.545
1569500244.64,63.59183259,10.5043234,95.665916,-1,0.0948999971,2.598400116,215.27
1569500245.74,63.59181802,10.50432303,95.1017,-1,0.0729999989,2.4191999435,215.288
1569500246.89,63.59180279,10.50432273,94.531998,-1,0.1022000015,2.598400116,215.046
1569500247.99,63.59178823,10.50432265,93.954643,-1,0.0948999971,2.8671998978,215.014
1569500249.14,63.59177302,10.50432264,93.340401,-1,0.0803000033,2.6879999638,214.952
1569500250.24,63.59175843,10.50432257,92.767166,-1,0.0876000002,2.2400000095,214.443
1569500251.39,63.59174322,10.50432266,92.209328,-1,0.1022000015,2.3296000957,214.092
1569500252.49,63.59172874,10.50432305,91.664688,-1,0.1240999997,2.6879999638,213.694
1569500253.64,63.59171359,10.50432356,91.060226,-1,0.1094999984,2.5088000298,213.432
1569500254.74,63.59169908,10.50432403,90.516609,-1,0.1022000015,2.598400116,213.32
1569500255.89,63.59168395,10.5043239,89.956528,-1,0.1022000015,3.0464000702,212.628
1569500256.991,63.59166948,10.50432275,89.418831,-1,0.1094999984,2.6879999638,211.478
1569500258.14,63.59165432,10.50432173,88.831055,-1,0.1168000028,3.2256000042,211.126
1569500259.24,63.59163984,10.50432162,88.273735,-1,0.1094999984,2.5088000298,211.265
1569500260.39,63.59162469,10.50432205,87.722839,-1,0.1168000028,2.956799984,211.473
1569500261.49,63.59161019,10.50432251,87.191658,-1,0.1022000015,2.77760005,211.411
1569500262.64,63.59159503,10.50432256,86.601257,-1,0.1386999935,2.77760005,211.413
1569500263.74,63.59158055,10.50432224,86.056168,-1,0.1094999984,2.4191999435,211.6
1569500264.89,63.59156538,10.50432143,85.520378,-1,0.1240999997,2.6879999638,211.453
1569500265.99,63.59155087,10.50432101,84.992149,-1,0.1022000015,2.77760005,210.916
1569500267.14,63.59153572,10.50432099,84.413437,-1,0.1240999997,2.956799984,211.307
1569500268.24,63.59152119,10.50432095,83.894157,-1,0.131400004,2.8671998978,210.713
1569500269.39,63.59150602,10.50432054,83.378769,-1,0.1168000028,2.77760005,210.987
1569500270.49,63.59149152,10.50431965,82.87072,-1,0.131400004,3.135999918,210.06
1569500271.64,63.59147646,10.5043195,82.286789,-1,0.1240999997,2.598400116,211.039
1569500272.74,63.59146204,10.50431961,81.751175,-1,0.1533000022,2.77760005,210.362
1569500273.89,63.59144694,10.50431997,81.224373,-1,0.1094999984,2.77760005,210.59
1569500274.99,63.59143249,10.50432047,80.710548,-1,0.131400004,2.5088000298,211.212
1569500276.14,63.5914174,10.50432093,80.155296,-1,0.1386999935,3.2256000042,209.883
1569500277.24,63.59140297,10.50432113,79.644554,-1,0.1240999997,2.5088000298,209.429
1569500278.39,63.59138791,10.50432103,79.134216,-1,0.1386999935,2.6879999638,209.714
1569500279.49,63.59137349,10.50432082,78.607773,-1,0.1459999979,2.8671998978,209.839
1569500280.64,63.5913584,10.50432066,78.030388,-1,0.1533000022,2.6879999638,210.048
1569500281.74,63.59134398,10.5043205,77.49691,-1,0.1459999979,2.8671998978,210.198
1569500282.89,63.59132889,10.50432031,76.973564,-1,0.1240999997,2.5088000298,210.1815
1569500283.99,63.59131445,10.50432009,76.453644,-1,0.1386999935,2.956799984,210.071
1569500285.14,63.59129935,10.50431984,75.881935,-1,0.1533000022,3.0464000702,210.264
1569500286.24,63.59128492,10.50431975,75.355988,-1,0.1386999935,3.0464000702,210.156
1569500287.39,63.59126984,10.50431955,74.811951,-1,0.1386999935,3.135999918,210.328
1569500288.49,63.59125542,10.50431941,74.274086,-1,0.1168000028,3.2256000042,210.334
1569500289.64,63.59124032,10.5043193,73.687042,-1,0.131400004,3.0464000702,210.221
1569500290.74,63.59122588,10.50431922,73.155174,-1,0.1459999979,2.956799984,210.478
1569500291.89,63.59121081,10.50431909,72.623749,-1,0.1459999979,2.77760005,210.499
1569500292.99,63.59119635,10.50431913,72.091217,-1,0.1606000066,3.0464000702,210.651
1569500294.09,63.59118192,10.50431929,71.555824,-1,0.1459999979,3.0464000702,210.635
1569500295.24,63.59116684,10.50431939,70.972664,-1,0.1459999979,2.6879999638,210.595
1569500296.34,63.59115241,10.50431926,70.431755,-1,0.1386999935,2.77760005,210.657
1569500297.49,63.59113733,10.50431893,69.896782,-1,0.1386999935,3.0464000702,210.714
1569500298.59,63.59112291,10.50431853,69.356148,-1,0.1533000022,2.77760005,210.887
1569500299.74,63.59110782,10.5043182,68.764114,-1,0.131400004,2.6879999638,210.811
1569500300.84,63.5910934,10.50431781,68.21257,-1,0.131400004,2.598400116,210.9505
1569500301.991,63.59107832,10.50431756,67.666969,-1,0.1459999979,2.8671998978,211.014
1569500303.09,63.5910639,10.5043175,67.12072,-1,0.1386999935,2.1503999233,211.112
1569500304.24,63.59104884,10.50431736,66.520599,-1,0.1459999979,2.8671998978,211.158
1569500305.34,63.59103442,10.50431707,65.989548,-1,0.131400004,2.6879999638,211.191
1569500306.49,63.59101937,10.5043167,65.436729,-1,0.1386999935,2.4191999435,211.23
1569500307.59,63.59100496,10.50431638,64.900177,-1,0.1459999979,2.956799984,211.375
1569500308.74,63.59098989,10.50431625,64.297478,-1,0.1459999979,2.598400116,211.605
1569500309.84,63.59097551,10.504316,63.759541,-1,0.1386999935,2.8671998978,210.86
1569500310.99,63.59096051,10.50431539,63.225582,-1,0.1606000066,3.4047999382,210.514
1569500312.09,63.59094616,10.50431479,62.701057,-1,0.1459999979,3.135999918,210.731
1569500313.24,63.59093116,10.50431436,62.136345,-1,0.1386999935,2.956799984,210.795
1569500314.34,63.59091683,10.50431413,61.601067,-1,0.1459999979,3.0464000702,210.899
1569500315.49,63.59090183,10.50431415,61.084679,-1,0.1459999979,2.956799984,211.017
1569500316.59,63.59088747,10.5043143,60.551476,-1,0.1459999979,3.135999918,211.228
1569500317.74,63.59087246,10.50431461,59.992252,-1,0.1606000066,2.956799984,210.953
1569500318.84,63.5908581,10.50431481,59.456844,-1,0.167899996,3.0464000702,211.2965
1569500319.99,63.59084311,10.50431516,58.94101,-1,0.1606000066,2.8671998978,211.621
1569500321.09,63.59082875,10.50431559,58.409927,-1,0.167899996,2.8671998978,211.469
1569500322.24,63.59081375,10.50431588,57.828072,-1,0.1606000066,2.4191999435,211.33
1569500323.34,63.59079945,10.50431572,57.290176,-1,0.1459999979,3.0464000702,211.439
1569500324.49,63.59078445,10.50431531,56.730206,-1,0.167899996,3.0464000702,211.616
1569500325.59,63.59077012,10.50431469,56.176022,-1,0.1606000066,3.2256000042,211.857
1569500326.74,63.59075512,10.50431399,55.572929,-1,0.1459999979,3.0464000702,212.003
1569500327.84,63.59074077,10.50431344,55.022831,-1,0.1533000022,2.77760005,212.186
1569500328.99,63.59072576,10.50431304,54.477818,-1,0.167899996,2.956799984,212.346
1569500330.09,63.59071139,10.50431279,53.942455,-1,0.167899996,3.135999918,212.593
1569500331.24,63.59069639,10.50431247,53.34734,-1,0.1825000048,2.6879999638,212.374
1569500332.34,63.59068206,10.50431227,52.800053,-1,0.167899996,2.5088000298,212.204
1569500333.49,63.59066708,10.50431237,52.252186,-1,0.1606000066,2.5088000298,212.416
1569500334.59,63.59065271,10.50431255,51.710716,-1,0.167899996,2.8671998978,212.385
1569500335.74,63.59063773,10.50431279,51.11721,-1,0.1459999979,3.0464000702,212.555
1569500336.84,63.59062336,10.50431302,50.575592,-1,0.1459999979,2.6879999638,212.322
1569500337.99,63.59060838,10.50431315,50.043045,-1,0.1459999979,3.2256000042,211.99
1569500339.09,63.59059404,10.50431291,49.506397,-1,0.167899996,2.8671998978,212.514
1569500340.24,63.59057899,10.50431229,48.931278,-1,0.1752000004,3.0464000702,212.799
1569500341.341,63.59056464,10.50431168,48.412769,-1,0.1752000004,2.956799984,212.963
1569500342.49,63.59054965,10.50431129,47.884712,-1,0.204400003,2.6879999638,213.064
1569500343.59,63.59053532,10.50431116,47.368801,-1,0.1606000066,2.8671998978,213.123
1569500344.74,63.5905203,10.50431109,46.795799,-1,0.1825000048,2.8671998978,213.226
1569500345.841,63.59050596,10.50431121,46.276428,-1,0.1752000004,2.956799984,213.3295
1569500346.99,63.59049098,10.50431134,45.74625,-1,0.167899996,2.956799984,213.364
1569500348.09,63.59047664,10.50431138,45.219353,-1,0.1897999942,2.6879999638,213.377
1569500349.19,63.59046229,10.50431137,44.691799,-1,0.204400003,2.8671998978,213.469
1569500350.34,63.5904473,10.50431138,44.115124,-1,0.167899996,3.135999918,213.56
1569500351.44,63.59043294,10.50431145,43.582039,-1,0.1897999942,2.8671998978,213.72
1569500352.59,63.59041794,10.50431154,43.044132,-1,0.1897999942,3.135999918,213.379
1569500353.69,63.59040361,10.50431135,42.512955,-1,0.1606000066,2.4191999435,213.296
1569500354.84,63.59038861,10.50431105,41.926716,-1,0.1606000066,3.0464000702,212.668
1569500355.94,63.59037425,10.50431068,41.395061,-1,0.1606000066,2.4191999435,212.6805
1569500357.09,63.59035927,10.50431032,40.852715,-1,0.1533000022,3.0464000702,212.89
1569500358.19,63.59034494,10.50431007,40.318317,-1,0.1606000066,2.8671998978,212.892
1569500359.34,63.59032989,10.50430996,39.734928,-1,0.1606000066,3.0464000702,212.909
1569500360.441,63.59031554,10.5043097,39.198101,-1,0.167899996,2.956799984,213.034
1569500361.59,63.59030056,10.50430932,38.662907,-1,0.167899996,3.0464000702,213.141
1569500362.69,63.59028623,10.50430895,38.130089,-1,0.1825000048,2.956799984,213.253
1569500363.84,63.59027126,10.50430855,37.536072,-1,0.167899996,2.8671998978,213.561
1569500364.94,63.5902569,10.50430829,37.006222,-1,0.1897999942,2.956799984,213.6175
1569500366.09,63.59024193,10.50430826,36.456287,-1,0.1752000004,2.77760005,213.445
1569500367.19,63.59022756,10.50430823,35.911331,-1,0.1752000004,3.135999918,213.695
1569500368.34,63.59021257,10.50430821,35.317841,-1,0.1825000048,3.0464000702,213.556
1569500369.441,63.59019823,10.50430816,34.769226,-1,0.1897999942,3.0464000702,213.843
1569500370.59,63.59018323,10.50430804,34.242115,-1,0.2263000011,2.77760005,214.166
1569500371.69,63.59016891,10.50430766,33.694862,-1,0.1970999986,2.956799984,214.618
1569500372.84,63.59015393,10.50430728,33.103008,-1,0.2263000011,3.3152000904,214.693
1569500373.94,63.59013954,10.50430697,32.579742,-1,0.240899995,3.0464000702,214.8595
1569500375.09,63.59012455,10.50430653,32.061691,-1,0.240899995,3.3152000904,215.156
1569500376.19,63.59011021,10.50430625,31.539555,-1,0.2336000055,2.77760005,215.293
1569500377.34,63.59009523,10.50430613,30.974348,-1,0.2336000055,2.956799984,215.14
1569500378.44,63.59008088,10.50430619,30.455534,-1,0.240899995,3.135999918,215.109
1569500379.59,63.59006587,10.50430632,29.934649,-1,0.240899995,2.956799984,215.343
1569500380.69,63.59005154,10.50430645,29.411469,-1,0.2481999993,3.135999918,215.366
1569500381.84,63.59003656,10.50430656,28.84594,-1,0.2481999993,3.135999918,215.417
1569500382.94,63.59002219,10.50430666,28.325319,-1,0.2481999993,3.4944000244,215.4585
1569500384.091,63.59000723,10.5043067,27.799381,-1,0.2481999993,2.6879999638,215.694
1569500385.19,63.58999287,10.50430656,27.285946,-1,0.2554999888,3.4944000244,215.723
1569500386.34,63.5899779,10.50430614,26.714642,-1,0.240899995,3.2256000042,215.453
1569500387.44,63.58996356,10.50430559,26.178963,-1,0.3066000044,3.135999918,216
1569500388.59,63.58994859,10.50430513,25.638559,-1,0.3066000044,3.8527998924,216.476
1569500389.69,63.58993424,10.50430489,25.111868,-1,0.3212000132,3.2256000042,216.695
1569500390.84,63.58991922,10.50430466,24.54747,-1,0.3357999921,3.2256000042,216.871
1569500391.94,63.58990489,10.50430434,24.027426,-1,0.3504000008,3.4944000244,217.3105
1569500393.09,63.58988993,10.50430433,23.500212,-1,0.3869000077,3.6735999584,218.223
1569500394.19,63.58987559,10.50430448,22.975447,-1,0.3941999972,4.2112002373,218.596
1569500395.34,63.58986057,10.50430459,22.4004,-1,0.4088000059,3.8527998924,218.793
1569500396.44,63.58984626,10.50430453,21.863819,-1,0.4379999936,3.8527998924,219.375
1569500397.59,63.58983129,10.50430438,21.341921,-1,0.4453000128,3.6735999584,219.751
1569500398.69,63.58981691,10.50430435,20.808702,-1,0.4598999918,3.9423999786,220.154
1569500399.84,63.58980193,10.5043045,20.238821,-1,0.467200011,3.9423999786,220.496
1569500400.94,63.58978759,10.50430465,19.712154,-1,0.4817999899,4.3007998466,220.935
1569500402.096,63.58977254,10.50430471,19.192263,-1,0.5037000179,4.3903999329,221.496
1569500403.19,63.58975825,10.50430466,18.675598,-1,0.4891000092,4.6592001915,221.771
1569500404.34,63.58974325,10.5043042,18.112169,-1,0.5109999776,4.6592001915,222.06
1569500405.44,63.58972893,10.50430344,17.593353,-1,0.5256000161,4.7487998009,222.591
1569500406.59,63.58971392,10.50430274,17.08304,-1,0.5256000161,4.3007998466,222.851
1569500407.69,63.58969958,10.50430223,16.57098,-1,0.5694000125,4.7487998009,223.298
1569500408.84,63.5896846,10.50430197,16.010586,-1,0.5913000107,4.1216001511,223.779
1569500409.94,63.58967026,10.50430189,15.500482,-1,0.5913000107,4.9279999733,224.212
1569500411.09,63.58965527,10.50430195,14.990084,-1,0.6351000071,4.8383998871,224.96
1569500412.19,63.58964092,10.50430208,14.49328,-1,0.6570000052,4.3007998466,225.365
1569500413.34,63.5896259,10.50430232,13.957047,-1,0.7226999998,5.0176000595,225.977
1569500414.44,63.58961156,10.50430249,13.464619,-1,0.7883999944,4.9279999733,226.924
1569500415.59,63.58959659,10.50430277,12.964927,-1,0.8540999889,5.3759999275,227.529
1569500416.69,63.58958223,10.50430306,12.453144,-1,0.8833000064,5.3759999275,228.13
1569500417.84,63.58956723,10.50430318,11.897404,-1,0.8978999853,4.8383998871,228.581
1569500418.94,63.58955288,10.50430313,11.373334,-1,0.8687000275,4.9279999733,229.0885
1569500420.09,63.5895379,10.50430291,10.857614,-1,0.9197999835,5.4656000137,229.591
1569500421.19,63.58952355,10.50430258,10.334509,-1,1.0730999708,5.7343997955,230.606
1569500422.34,63.58950857,10.5043019,9.775316,-1,1.0730999708,5.913599968,231.148
1569500423.44,63.58949425,10.50430091,9.242534,-1,1.1679999828,5.8239998817,231.918
1569500424.59,63.58947923,10.50430005,8.729525,-1,1.4307999611,6.271999836,232.442
1569500425.74,63.58946423,10.50429938,8.157361,-1,1.5476000309,6.0032000542,233.396
1569500426.84,63.58944988,10.50429892,7.632146,-1,1.5914000273,6.0032000542,234.4645
1569500427.99,63.58943487,10.50429882,7.112773,-1,1.6352000237,6.0032000542,235.382
1569500429.09,63.58942055,10.504299,6.586451,-1,1.6279000044,6.4512000084,235.872
1569500430.24,63.58940556,10.50429932,6.018255,-1,1.744699955,6.4512000084,236.344
1569500431.34,63.58939124,10.5042994,5.490302,-1,1.8177000284,6.1824002266,236.939
1569500432.49,63.58937624,10.50429952,4.972985,-1,1.839599967,6.7199997902,237.285
1569500433.59,63.5893619,10.50429932,4.444241,-1,2.1389000416,6.4512000084,237.886
1569500434.74,63.58934691,10.50429882,3.882206,-1,2.28489995,6.5408000946,238.546
1569500435.84,63.58933258,10.50429841,3.345154,-1,2.2265000343,6.3615999222,239.47
1569500436.99,63.58931758,10.50429815,2.822329,-1,2.1096999645,6.6304001808,240.264
1569500438.09,63.58930325,10.504298,2.300406,-1,1.8906999826,6.4512000084,240.719
1569500439.24,63.58928826,10.50429802,1.713661,-1,1.5987000465,6.1824002266,241.184
1569500440.34,63.58927396,10.504298,1.204002,-1,1.4089000225,6.0928001404,241.521
1569500441.49,63.5892588,10.50429797,0.712421,-1,1.3213000298,6.1824002266,241.887
1569500442.59,63.58924438,10.50429868,0.178526,-1,1.2555999756,6.5408000946,242.113
1569500443.74,63.58922873,10.50429687,0.143652,-1,1.2117999792,6.8991999626,242.424
1569500444.84,63.58921386,10.50429367,0.380435,-1,1.1679999828,6.4512000084,261.026
1569500445.99,63.58919843,10.50429399,0.604134,-1,1.1679999828,6.8095998764,242.997
1569500447.14,63.5891831,10.50429567,0.995047,-1,1.2410000563,6.0032000542,243.146
1569500448.24,63.58916873,10.50429664,1.47986,-1,1.3724000454,6.0928001404,243.298
1569500449.39,63.58915401,10.50429696,2.069913,-1,1.6132999659,6.5408000946,243.349
1569500450.49,63.58914009,10.5042968,2.685836,-1,1.8688000441,6.7199997902,243.393
1569500451.64,63.58912554,10.50429729,3.36298,-1,2.1826999187,6.5408000946,243.436
1569500452.74,63.58911156,10.50429808,3.985405,-1,2.3141000271,6.3615999222,243.392
1569500453.89,63.58909701,10.50429836,4.631466,-1,2.1900000572,6.0032000542,243.104
